Año,Mes,País,Material,Producto,Producción
2019,Septiembre,Trinidad y Tobago,Hierro,Arrabio,
2019,Septiembre,Trinidad y Tobago,Hierro,Hierro Esponja,
2019,Septiembre,Venezuela,Hierro,Arrabio,0.0
2019,Septiembre,Venezuela,Hierro,Hierro Esponja,28.272
2019,Octubre,Argentina,Hierro,Arrabio,140.98
2019,Octubre,Argentina,Hierro,Hierro Esponja,132.198
2019,Octubre,Brasil,Hierro,Arrabio,2193.3940000000002
2019,Octubre,Brasil,Hierro,Hierro Esponja,0.0
2019,Octubre,Chile,Hierro,Arrabio,57.44130000000001
2019,Octubre,Chile,Hierro,Hierro Esponja,0.0
2019,Octubre,Colombia,Hierro,Arrabio,18.3618
2019,Octubre,Colombia,Hierro,Hierro Esponja,0.0
2019,Octubre,México,Hierro,Arrabio,0.0
2019,Octubre,México,Hierro,Hierro Esponja,0.0
2019,Octubre,Paraguay,Hierro,Arrabio,4.3264000000000005
2019,Octubre,Paraguay,Hierro,Hierro Esponja,0.0
2019,Octubre,Trinidad y Tobago,Hierro,Arrabio,
2019,Octubre,Trinidad y Tobago,Hierro,Hierro Esponja,
2019,Octubre,Venezuela,Hierro,Arrabio,0.0
2019,Octubre,Venezuela,Hierro,Hierro Esponja,13.450502152080345
2019,Noviembre,Argentina,Hierro,Arrabio,147.634
2019,Noviembre,Argentina,Hierro,Hierro Esponja,120.411
2019,Noviembre,Brasil,Hierro,Arrabio,2179.277
2019,Noviembre,Brasil,Hierro,Hierro Esponja,0.0
2019,Noviembre,Chile,Hierro,Arrabio,56.91299999999998
2019,Noviembre,Chile,Hierro,Hierro Esponja,0.0
2019,Noviembre,Colombia,Hierro,Arrabio,21.4221
2019,Noviembre,Colombia,Hierro,Hierro Esponja,0.0
2019,Noviembre,México,Hierro,Arrabio,0.0
2019,Noviembre,México,Hierro,Hierro Esponja,0.0
2019,Noviembre,Paraguay,Hierro,Arrabio,4.3264000000000005
2019,Noviembre,Paraguay,Hierro,Hierro Esponja,0.0
2019,Noviembre,Trinidad y Tobago,Hierro,Arrabio,
2019,Noviembre,Trinidad y Tobago,Hierro,Hierro Esponja,
2019,Noviembre,Venezuela,Hierro,Arrabio,0.0
2019,Noviembre,Venezuela,Hierro,Hierro Esponja,16.364255230015974
2019,Diciembre,Argentina,Hierro,Arrabio,168.028
2019,Diciembre,Argentina,Hierro,Hierro Esponja,29.484
2019,Diciembre,Brasil,Hierro,Arrabio,2232.93
2019,Diciembre,Brasil,Hierro,Hierro Esponja,0.0
2019,Diciembre,Chile,Hierro,Arrabio,58.70600000000001
2019,Diciembre,Chile,Hierro,Hierro Esponja,0.0
2019,Diciembre,Colombia,Hierro,Arrabio,17.341700000000003
2019,Diciembre,Colombia,Hierro,Hierro Esponja,0.0
2019,Diciembre,México,Hierro,Arrabio,0.0
2019,Diciembre,México,Hierro,Hierro Esponja,0.0
2019,Diciembre,Paraguay,Hierro,Arrabio,4.3264000000000005
2019,Diciembre,Paraguay,Hierro,Hierro Esponja,0.0
2019,Diciembre,Trinidad y Tobago,Hierro,Arrabio,
2019,Diciembre,Trinidad y Tobago,Hierro,Hierro Esponja,
2019,Diciembre,Venezuela,Hierro,Arrabio,0.0
2019,Diciembre,Venezuela,Hierro,Hierro Esponja,20.493903063838506
2018,Enero,Argentina,Hierro,Arrabio,187.563
2018,Enero,Argentina,Hierro,Hierro Esponja,140.535
2018,Enero,Brasil,Hierro,Arrabio,2368.131
2018,Enero,Brasil,Hierro,Hierro Esponja,
2018,Enero,Chile,Hierro,Arrabio,56.92099999999999
2018,Enero,Chile,Hierro,Hierro Esponja,
2018,Enero,Colombia,Hierro,Arrabio,18.18
2018,Enero,Colombia,Hierro,Hierro Esponja,0.0
2018,Enero,México,Hierro,Arrabio,0.0
2018,Enero,México,Hierro,Hierro Esponja,0.0
2018,Enero,Paraguay,Hierro,Arrabio,3.12
2018,Enero,Paraguay,Hierro,Hierro Esponja,0.0
2018,Enero,Trinidad y Tobago,Hierro,Arrabio,0.0
2018,Enero,Trinidad y Tobago,Hierro,Hierro Esponja,0.0
2018,Enero,Venezuela,Hierro,Arrabio,0.0
2018,Enero,Venezuela,Hierro,Hierro Esponja,33.78
2018,Febrero,Argentina,Hierro,Arrabio,179.894
2018,Febrero,Argentina,Hierro,Hierro Esponja,149.796
2018,Febrero,Brasil,Hierro,Arrabio,2170.824
2018,Febrero,Brasil,Hierro,Hierro Esponja,
2018,Febrero,Chile,Hierro,Arrabio,55.21300000000001
2018,Febrero,Chile,Hierro,Hierro Esponja,
2018,Febrero,Colombia,Hierro,Arrabio,13.13
2018,Febrero,Colombia,Hierro,Hierro Esponja,0.0
2018,Febrero,México,Hierro,Arrabio,0.0
2018,Febrero,México,Hierro,Hierro Esponja,0.0
2018,Febrero,Paraguay,Hierro,Arrabio,2.08
2018,Febrero,Paraguay,Hierro,Hierro Esponja,0.0
2018,Febrero,Trinidad y Tobago,Hierro,Arrabio,
2018,Febrero,Trinidad y Tobago,Hierro,Hierro Esponja,
2018,Febrero,Venezuela,Hierro,Arrabio,0.0
2018,Febrero,Venezuela,Hierro,Hierro Esponja,39.845
2018,Marzo,Argentina,Hierro,Arrabio,190.437
2018,Marzo,Argentina,Hierro,Hierro Esponja,179.589
2018,Marzo,Brasil,Hierro,Arrabio,2442.014
2018,Marzo,Brasil,Hierro,Hierro Esponja,
2018,Marzo,Chile,Hierro,Arrabio,55.73399999999997
2018,Marzo,Chile,Hierro,Hierro Esponja,
2018,Marzo,Colombia,Hierro,Arrabio,15.15
2018,Marzo,Colombia,Hierro,Hierro Esponja,0.0
2018,Marzo,México,Hierro,Arrabio,0.0
2018,Marzo,México,Hierro,Hierro Esponja,0.0
2018,Marzo,Paraguay,Hierro,Arrabio,1.56
2018,Marzo,Paraguay,Hierro,Hierro Esponja,0.0
2018,Marzo,Trinidad y Tobago,Hierro,Arrabio,
2018,Marzo,Trinidad y Tobago,Hierro,Hierro Esponja,
2018,Marzo,Venezuela,Hierro,Arrabio,0.0
2018,Marzo,Venezuela,Hierro,Hierro Esponja,59.467
2018,Abril,Argentina,Hierro,Arrabio,182.643
2018,Abril,Argentina,Hierro,Hierro Esponja,165.997
2018,Abril,Brasil,Hierro,Arrabio,2356.472
2018,Abril,Brasil,Hierro,Hierro Esponja,
2018,Abril,Chile,Hierro,Arrabio,56.73919999999999
2018,Abril,Chile,Hierro,Hierro Esponja,
2018,Abril,Colombia,Hierro,Arrabio,18.18
2018,Abril,Colombia,Hierro,Hierro Esponja,0.0
2018,Abril,México,Hierro,Arrabio,0.0
2018,Abril,México,Hierro,Hierro Esponja,0.0
2018,Abril,Paraguay,Hierro,Arrabio,3.3280000000000003
2018,Abril,Paraguay,Hierro,Hierro Esponja,0.0
2018,Abril,Trinidad y Tobago,Hierro,Arrabio,
2018,Abril,Trinidad y Tobago,Hierro,Hierro Esponja,
2018,Abril,Venezuela,Hierro,Arrabio,0.0
2018,Abril,Venezuela,Hierro,Hierro Esponja,55.979
2018,Mayo,Argentina,Hierro,Arrabio,161.744
2018,Mayo,Argentina,Hierro,Hierro Esponja,144.829
2018,Mayo,Brasil,Hierro,Arrabio,2239.203
2018,Mayo,Brasil,Hierro,Hierro Esponja,
2018,Mayo,Chile,Hierro,Arrabio,56.811999999999976
2018,Mayo,Chile,Hierro,Hierro Esponja,
2018,Mayo,Colombia,Hierro,Arrabio,14.14
2018,Mayo,Colombia,Hierro,Hierro Esponja,0.0
2018,Mayo,México,Hierro,Arrabio,0.0
2018,Mayo,México,Hierro,Hierro Esponja,0.0
2018,Mayo,Paraguay,Hierro,Arrabio,2.08
2018,Mayo,Paraguay,Hierro,Hierro Esponja,0.0
2018,Mayo,Trinidad y Tobago,Hierro,Arrabio,
2018,Mayo,Trinidad y Tobago,Hierro,Hierro Esponja,
2018,Mayo,Venezuela,Hierro,Arrabio,0.0
2018,Mayo,Venezuela,Hierro,Hierro Esponja,56.974
2018,Junio,Argentina,Hierro,Arrabio,167.486
2018,Junio,Argentina,Hierro,Hierro Esponja,105.357
2018,Junio,Brasil,Hierro,Arrabio,2374.735
2018,Junio,Brasil,Hierro,Hierro Esponja,
2018,Junio,Chile,Hierro,Arrabio,45.053999999999974
2018,Junio,Chile,Hierro,Hierro Esponja,
2018,Junio,Colombia,Hierro,Arrabio,15.15
2018,Junio,Colombia,Hierro,Hierro Esponja,
2018,Junio,México,Hierro,Arrabio,0.0
2018,Junio,México,Hierro,Hierro Esponja,0.0
2018,Junio,Paraguay,Hierro,Arrabio,3.12
2018,Junio,Paraguay,Hierro,Hierro Esponja,0.0
2018,Junio,Trinidad y Tobago,Hierro,Arrabio,
2018,Junio,Trinidad y Tobago,Hierro,Hierro Esponja,
2018,Junio,Venezuela,Hierro,Arrabio,0.0
2018,Junio,Venezuela,Hierro,Hierro Esponja,43.5
2018,Julio,Argentina,Hierro,Arrabio,194.086
2018,Julio,Argentina,Hierro,Hierro Esponja,54.331
2018,Julio,Brasil,Hierro,Arrabio,2481.177
2018,Julio,Brasil,Hierro,Hierro Esponja,
2018,Julio,Chile,Hierro,Arrabio,55.57060000000002
2018,Julio,Chile,Hierro,Hierro Esponja,
2018,Julio,Colombia,Hierro,Arrabio,17.17
2018,Julio,Colombia,Hierro,Hierro Esponja,
2018,Julio,México,Hierro,Arrabio,0.0
2018,Julio,México,Hierro,Hierro Esponja,0.0
2018,Julio,Paraguay,Hierro,Arrabio,3.12
2018,Julio,Paraguay,Hierro,Hierro Esponja,0.0
2018,Julio,Trinidad y Tobago,Hierro,Arrabio,
2018,Julio,Trinidad y Tobago,Hierro,Hierro Esponja,
2018,Julio,Venezuela,Hierro,Arrabio,0.0
2018,Julio,Venezuela,Hierro,Hierro Esponja,30.0
2018,Agosto,Argentina,Hierro,Arrabio,179.554
2018,Agosto,Argentina,Hierro,Hierro Esponja,77.461
2018,Agosto,Brasil,Hierro,Arrabio,2349.081
2018,Agosto,Brasil,Hierro,Hierro Esponja,
2018,Agosto,Chile,Hierro,Arrabio,57.71469999999997
2018,Agosto,Chile,Hierro,Hierro Esponja,
2018,Agosto,Colombia,Hierro,Arrabio,19.19
2018,Agosto,Colombia,Hierro,Hierro Esponja,
2018,Agosto,México,Hierro,Arrabio,0.0
2018,Agosto,México,Hierro,Hierro Esponja,0.0
2018,Agosto,Paraguay,Hierro,Arrabio,4.16
2018,Agosto,Paraguay,Hierro,Hierro Esponja,
2018,Agosto,Trinidad y Tobago,Hierro,Arrabio,
2018,Agosto,Trinidad y Tobago,Hierro,Hierro Esponja,
2018,Agosto,Venezuela,Hierro,Arrabio,0.0
2018,Agosto,Venezuela,Hierro,Hierro Esponja,18.834
2018,Septiembre,Argentina,Hierro,Arrabio,187.088
2018,Septiembre,Argentina,Hierro,Hierro Esponja,137.028
2018,Septiembre,Brasil,Hierro,Arrabio,2532.742
2018,Septiembre,Brasil,Hierro,Hierro Esponja,
2018,Septiembre,Chile,Hierro,Arrabio,62.21499999999999
2018,Septiembre,Chile,Hierro,Hierro Esponja,
2018,Septiembre,Colombia,Hierro,Arrabio,18.18
2018,Septiembre,Colombia,Hierro,Hierro Esponja,
2018,Septiembre,México,Hierro,Arrabio,0.0
2018,Septiembre,México,Hierro,Hierro Esponja,0.0
2018,Septiembre,Paraguay,Hierro,Arrabio,4.16
2018,Septiembre,Paraguay,Hierro,Hierro Esponja,
2018,Septiembre,Trinidad y Tobago,Hierro,Arrabio,
2018,Septiembre,Trinidad y Tobago,Hierro,Hierro Esponja,
2018,Septiembre,Venezuela,Hierro,Arrabio,0.0
2018,Septiembre,Venezuela,Hierro,Hierro Esponja,28.272
2018,Octubre,Argentina,Hierro,Arrabio,172.788
2018,Octubre,Argentina,Hierro,Hierro Esponja,161.545
2018,Octubre,Brasil,Hierro,Arrabio,2556.9970000000003
2018,Octubre,Brasil,Hierro,Hierro Esponja,
2018,Octubre,Chile,Hierro,Arrabio,59.529999999999994
2018,Octubre,Chile,Hierro,Hierro Esponja,
2018,Octubre,Colombia,Hierro,Arrabio,18.18
2018,Octubre,Colombia,Hierro,Hierro Esponja,
2018,Octubre,México,Hierro,Arrabio,0.0
2018,Octubre,México,Hierro,Hierro Esponja,0.0
2018,Octubre,Paraguay,Hierro,Arrabio,4.16
2018,Octubre,Paraguay,Hierro,Hierro Esponja,
2018,Octubre,Trinidad y Tobago,Hierro,Arrabio,
2018,Octubre,Trinidad y Tobago,Hierro,Hierro Esponja,
2018,Octubre,Venezuela,Hierro,Arrabio,0.0
2018,Octubre,Venezuela,Hierro,Hierro Esponja,30.0
2018,Noviembre,Argentina,Hierro,Arrabio,188.899
2018,Noviembre,Argentina,Hierro,Hierro Esponja,152.598
2018,Noviembre,Brasil,Hierro,Arrabio,2345.018
2018,Noviembre,Brasil,Hierro,Hierro Esponja,
2018,Noviembre,Chile,Hierro,Arrabio,49.699
2018,Noviembre,Chile,Hierro,Hierro Esponja,
2018,Noviembre,Colombia,Hierro,Arrabio,21.21
2018,Noviembre,Colombia,Hierro,Hierro Esponja,
2018,Noviembre,México,Hierro,Arrabio,0.0
2018,Noviembre,México,Hierro,Hierro Esponja,0.0
2018,Noviembre,Paraguay,Hierro,Arrabio,4.16
2018,Noviembre,Paraguay,Hierro,Hierro Esponja,
2018,Noviembre,Trinidad y Tobago,Hierro,Arrabio,
2018,Noviembre,Trinidad y Tobago,Hierro,Hierro Esponja,
2018,Noviembre,Venezuela,Hierro,Arrabio,0.0
2018,Noviembre,Venezuela,Hierro,Hierro Esponja,25.0
2018,Diciembre,Argentina,Hierro,Arrabio,191.658
2018,Diciembre,Argentina,Hierro,Hierro Esponja,137.329
2018,Diciembre,Brasil,Hierro,Arrabio,2438.691
2018,Diciembre,Brasil,Hierro,Hierro Esponja,
2018,Diciembre,Chile,Hierro,Arrabio,49.495
2018,Diciembre,Chile,Hierro,Hierro Esponja,
2018,Diciembre,Colombia,Hierro,Arrabio,17.17
2018,Diciembre,Colombia,Hierro,Hierro Esponja,
2018,Diciembre,México,Hierro,Arrabio,0.0
2018,Diciembre,México,Hierro,Hierro Esponja,0.0
2018,Diciembre,Paraguay,Hierro,Arrabio,4.16
2018,Diciembre,Paraguay,Hierro,Hierro Esponja,
2018,Diciembre,Trinidad y Tobago,Hierro,Arrabio,
2018,Diciembre,Trinidad y Tobago,Hierro,Hierro Esponja,
2018,Diciembre,Venezuela,Hierro,Arrabio,0.0
2018,Diciembre,Venezuela,Hierro,Hierro Esponja,20.0
2017,Enero,Argentina,Hierro,Arrabio,170.671
2017,Enero,Argentina,Hierro,Hierro Esponja,76.921
2017,Enero,Brasil,Hierro,Arrabio,2293.0
2017,Enero,Brasil,Hierro,Hierro Esponja,
2017,Enero,Chile,Hierro,Arrabio,57.92089999999999
2017,Enero,Chile,Hierro,Hierro Esponja,
2017,Enero,Colombia,Hierro,Arrabio,18.0
2017,Enero,Colombia,Hierro,Hierro Esponja,
2017,Enero,México,Hierro,Arrabio,0.0
2017,Enero,México,Hierro,Hierro Esponja,0.0
2017,Enero,Paraguay,Hierro,Arrabio,3.0
2017,Enero,Paraguay,Hierro,Hierro Esponja,
2017,Enero,Trinidad y Tobago,Hierro,Arrabio,
2017,Enero,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Enero,Venezuela,Hierro,Arrabio,
2017,Enero,Venezuela,Hierro,Hierro Esponja,33.78
2017,Febrero,Argentina,Hierro,Arrabio,164.071
2017,Febrero,Argentina,Hierro,Hierro Esponja,55.859
2017,Febrero,Brasil,Hierro,Arrabio,2073.0
2017,Febrero,Brasil,Hierro,Hierro Esponja,
2017,Febrero,Chile,Hierro,Arrabio,51.49449999999998
2017,Febrero,Chile,Hierro,Hierro Esponja,
2017,Febrero,Colombia,Hierro,Arrabio,13.0
2017,Febrero,Colombia,Hierro,Hierro Esponja,
2017,Febrero,México,Hierro,Arrabio,0.0
2017,Febrero,México,Hierro,Hierro Esponja,0.0
2017,Febrero,Paraguay,Hierro,Arrabio,2.0
2017,Febrero,Paraguay,Hierro,Hierro Esponja,
2017,Febrero,Trinidad y Tobago,Hierro,Arrabio,
2017,Febrero,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Febrero,Venezuela,Hierro,Arrabio,
2017,Febrero,Venezuela,Hierro,Hierro Esponja,39.845
2017,Marzo,Argentina,Hierro,Arrabio,178.498
2017,Marzo,Argentina,Hierro,Hierro Esponja,169.782
2017,Marzo,Brasil,Hierro,Arrabio,2375.0
2017,Marzo,Brasil,Hierro,Hierro Esponja,
2017,Marzo,Chile,Hierro,Arrabio,57.2675
2017,Marzo,Chile,Hierro,Hierro Esponja,
2017,Marzo,Colombia,Hierro,Arrabio,15.0
2017,Marzo,Colombia,Hierro,Hierro Esponja,
2017,Marzo,México,Hierro,Arrabio,0.0
2017,Marzo,México,Hierro,Hierro Esponja,0.0
2017,Marzo,Paraguay,Hierro,Arrabio,1.5
2017,Marzo,Paraguay,Hierro,Hierro Esponja,
2017,Marzo,Trinidad y Tobago,Hierro,Arrabio,
2017,Marzo,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Marzo,Venezuela,Hierro,Arrabio,
2017,Marzo,Venezuela,Hierro,Hierro Esponja,74.467
2017,Abril,Argentina,Hierro,Arrabio,180.326
2017,Abril,Argentina,Hierro,Hierro Esponja,157.352
2017,Abril,Brasil,Hierro,Arrabio,2409.0
2017,Abril,Brasil,Hierro,Hierro Esponja,
2017,Abril,Chile,Hierro,Arrabio,54.06280000000001
2017,Abril,Chile,Hierro,Hierro Esponja,
2017,Abril,Colombia,Hierro,Arrabio,18.0
2017,Abril,Colombia,Hierro,Hierro Esponja,
2017,Abril,México,Hierro,Arrabio,0.0
2017,Abril,México,Hierro,Hierro Esponja,0.0
2017,Abril,Paraguay,Hierro,Arrabio,3.2
2017,Abril,Paraguay,Hierro,Hierro Esponja,
2017,Abril,Trinidad y Tobago,Hierro,Arrabio,
2017,Abril,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Abril,Venezuela,Hierro,Arrabio,
2017,Abril,Venezuela,Hierro,Hierro Esponja,70.979
2017,Mayo,Argentina,Hierro,Arrabio,182.953
2017,Mayo,Argentina,Hierro,Hierro Esponja,141.506
2017,Mayo,Brasil,Hierro,Arrabio,2498.0
2017,Mayo,Brasil,Hierro,Hierro Esponja,
2017,Mayo,Chile,Hierro,Arrabio,56.224899999999984
2017,Mayo,Chile,Hierro,Hierro Esponja,
2017,Mayo,Colombia,Hierro,Arrabio,14.0
2017,Mayo,Colombia,Hierro,Hierro Esponja,
2017,Mayo,México,Hierro,Arrabio,0.0
2017,Mayo,México,Hierro,Hierro Esponja,0.0
2017,Mayo,Paraguay,Hierro,Arrabio,2.0
2017,Mayo,Paraguay,Hierro,Hierro Esponja,
2017,Mayo,Trinidad y Tobago,Hierro,Arrabio,
2017,Mayo,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Mayo,Venezuela,Hierro,Arrabio,
2017,Mayo,Venezuela,Hierro,Hierro Esponja,56.974
2017,Junio,Argentina,Hierro,Arrabio,182.065
2017,Junio,Argentina,Hierro,Hierro Esponja,80.903
2017,Junio,Brasil,Hierro,Arrabio,2285.0
2017,Junio,Brasil,Hierro,Hierro Esponja,
2017,Junio,Chile,Hierro,Arrabio,54.562999999999995
2017,Junio,Chile,Hierro,Hierro Esponja,
2017,Junio,Colombia,Hierro,Arrabio,15.0
2017,Junio,Colombia,Hierro,Hierro Esponja,
2017,Junio,México,Hierro,Arrabio,0.0
2017,Junio,México,Hierro,Hierro Esponja,0.0
2017,Junio,Paraguay,Hierro,Arrabio,3.0
2017,Junio,Paraguay,Hierro,Hierro Esponja,
2017,Junio,Trinidad y Tobago,Hierro,Arrabio,
2017,Junio,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Junio,Venezuela,Hierro,Arrabio,
2017,Junio,Venezuela,Hierro,Hierro Esponja,43.5
2017,Julio,Argentina,Hierro,Arrabio,179.078
2017,Julio,Argentina,Hierro,Hierro Esponja,10.194
2017,Julio,Brasil,Hierro,Arrabio,2337.0
2017,Julio,Brasil,Hierro,Hierro Esponja,
2017,Julio,Chile,Hierro,Arrabio,57.97299999999996
2017,Julio,Chile,Hierro,Hierro Esponja,
2017,Julio,Colombia,Hierro,Arrabio,17.0
2017,Julio,Colombia,Hierro,Hierro Esponja,
2017,Julio,México,Hierro,Arrabio,0.0
2017,Julio,México,Hierro,Hierro Esponja,0.0
2017,Julio,Paraguay,Hierro,Arrabio,3.0
2017,Julio,Paraguay,Hierro,Hierro Esponja,
2017,Julio,Trinidad y Tobago,Hierro,Arrabio,
2017,Julio,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Julio,Venezuela,Hierro,Arrabio,
2017,Julio,Venezuela,Hierro,Hierro Esponja,0.0
2017,Agosto,Argentina,Hierro,Arrabio,189.107
2017,Agosto,Argentina,Hierro,Hierro Esponja,0.0
2017,Agosto,Brasil,Hierro,Arrabio,2461.0
2017,Agosto,Brasil,Hierro,Hierro Esponja,
2017,Agosto,Chile,Hierro,Arrabio,54.687000000000026
2017,Agosto,Chile,Hierro,Hierro Esponja,
2017,Agosto,Colombia,Hierro,Arrabio,19.0
2017,Agosto,Colombia,Hierro,Hierro Esponja,
2017,Agosto,México,Hierro,Arrabio,0.0
2017,Agosto,México,Hierro,Hierro Esponja,0.0
2017,Agosto,Paraguay,Hierro,Arrabio,4.0
2017,Agosto,Paraguay,Hierro,Hierro Esponja,
2017,Agosto,Trinidad y Tobago,Hierro,Arrabio,
2017,Agosto,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Agosto,Venezuela,Hierro,Arrabio,
2017,Agosto,Venezuela,Hierro,Hierro Esponja,18.834
2017,Septiembre,Argentina,Hierro,Arrabio,172.018
2017,Septiembre,Argentina,Hierro,Hierro Esponja,103.293
2017,Septiembre,Brasil,Hierro,Arrabio,2442.0
2017,Septiembre,Brasil,Hierro,Hierro Esponja,
2017,Septiembre,Chile,Hierro,Arrabio,56.338
2017,Septiembre,Chile,Hierro,Hierro Esponja,
2017,Septiembre,Colombia,Hierro,Arrabio,18.0
2017,Septiembre,Colombia,Hierro,Hierro Esponja,
2017,Septiembre,México,Hierro,Arrabio,0.0
2017,Septiembre,México,Hierro,Hierro Esponja,0.0
2017,Septiembre,Paraguay,Hierro,Arrabio,4.0
2017,Septiembre,Paraguay,Hierro,Hierro Esponja,
2017,Septiembre,Trinidad y Tobago,Hierro,Arrabio,
2017,Septiembre,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Septiembre,Venezuela,Hierro,Arrabio,
2017,Septiembre,Venezuela,Hierro,Hierro Esponja,28.272
2017,Octubre,Argentina,Hierro,Arrabio,197.566
2017,Octubre,Argentina,Hierro,Hierro Esponja,149.447
2017,Octubre,Brasil,Hierro,Arrabio,2494.0
2017,Octubre,Brasil,Hierro,Hierro Esponja,
2017,Octubre,Chile,Hierro,Arrabio,60.954999999999984
2017,Octubre,Chile,Hierro,Hierro Esponja,
2017,Octubre,Colombia,Hierro,Arrabio,18.0
2017,Octubre,Colombia,Hierro,Hierro Esponja,
2017,Octubre,México,Hierro,Arrabio,0.0
2017,Octubre,México,Hierro,Hierro Esponja,0.0
2017,Octubre,Paraguay,Hierro,Arrabio,4.0
2017,Octubre,Paraguay,Hierro,Hierro Esponja,
2017,Octubre,Trinidad y Tobago,Hierro,Arrabio,
2017,Octubre,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Octubre,Venezuela,Hierro,Arrabio,
2017,Octubre,Venezuela,Hierro,Hierro Esponja,66.912
2017,Noviembre,Argentina,Hierro,Arrabio,181.109
2017,Noviembre,Argentina,Hierro,Hierro Esponja,146.113
2017,Noviembre,Brasil,Hierro,Arrabio,2470.0
2017,Noviembre,Brasil,Hierro,Hierro Esponja,
2017,Noviembre,Chile,Hierro,Arrabio,53.79999999999999
2017,Noviembre,Chile,Hierro,Hierro Esponja,
2017,Noviembre,Colombia,Hierro,Arrabio,21.0
2017,Noviembre,Colombia,Hierro,Hierro Esponja,
2017,Noviembre,México,Hierro,Arrabio,0.0
2017,Noviembre,México,Hierro,Hierro Esponja,0.0
2017,Noviembre,Paraguay,Hierro,Arrabio,4.0
2017,Noviembre,Paraguay,Hierro,Hierro Esponja,
2017,Noviembre,Trinidad y Tobago,Hierro,Arrabio,
2017,Noviembre,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Noviembre,Venezuela,Hierro,Arrabio,
2017,Noviembre,Venezuela,Hierro,Hierro Esponja,38.193
2017,Diciembre,Argentina,Hierro,Arrabio,193.765
2017,Diciembre,Argentina,Hierro,Hierro Esponja,139.543
2017,Diciembre,Brasil,Hierro,Arrabio,2433.0
2017,Diciembre,Brasil,Hierro,Hierro Esponja,
2017,Diciembre,Chile,Hierro,Arrabio,54.9857
2017,Diciembre,Chile,Hierro,Hierro Esponja,
2017,Diciembre,Colombia,Hierro,Arrabio,17.0
2017,Diciembre,Colombia,Hierro,Hierro Esponja,
2017,Diciembre,México,Hierro,Arrabio,0.0
2017,Diciembre,México,Hierro,Hierro Esponja,0.0
2017,Diciembre,Paraguay,Hierro,Arrabio,4.0
2017,Diciembre,Paraguay,Hierro,Hierro Esponja,
2017,Diciembre,Trinidad y Tobago,Hierro,Arrabio,
2017,Diciembre,Trinidad y Tobago,Hierro,Hierro Esponja,
2017,Diciembre,Venezuela,Hierro,Arrabio,
2017,Diciembre,Venezuela,Hierro,Hierro Esponja,19.518
2016,Enero,Argentina,Hierro,Arrabio,189.565
2016,Enero,Argentina,Hierro,Hierro Esponja,107.802
2016,Enero,Brasil,Hierro,Arrabio,2123.0
2016,Enero,Brasil,Hierro,Hierro Esponja,0.0
2016,Enero,Chile,Hierro,Arrabio,57.01149999999998
2016,Enero,Chile,Hierro,Hierro Esponja,0.0
2016,Enero,Colombia,Hierro,Arrabio,14.42
2016,Enero,Colombia,Hierro,Hierro Esponja,0.0
2016,Enero,México,Hierro,Arrabio,0.0
2016,Enero,México,Hierro,Hierro Esponja,0.0
2016,Enero,Paraguay,Hierro,Arrabio,1.545
2016,Enero,Paraguay,Hierro,Hierro Esponja,0.0
2016,Enero,Perú,Hierro,Arrabio,0.0
2016,Enero,Perú,Hierro,Hierro Esponja,3.414
2016,Enero,Trinidad y Tobago,Hierro,Arrabio,0.0
2016,Enero,Trinidad y Tobago,Hierro,Hierro Esponja,128.75
2016,Enero,Venezuela,Hierro,Arrabio,
2016,Enero,Venezuela,Hierro,Hierro Esponja,56.425
2016,Febrero,Argentina,Hierro,Arrabio,162.997
2016,Febrero,Argentina,Hierro,Hierro Esponja,83.56
2016,Febrero,Brasil,Hierro,Arrabio,1937.0
2016,Febrero,Brasil,Hierro,Hierro Esponja,0.0
2016,Febrero,Chile,Hierro,Arrabio,55.80499999999997
2016,Febrero,Chile,Hierro,Hierro Esponja,0.0
2016,Febrero,Colombia,Hierro,Arrabio,1.4767728
2016,Febrero,Colombia,Hierro,Hierro Esponja,0.0
2016,Febrero,México,Hierro,Arrabio,0.0
2016,Febrero,México,Hierro,Hierro Esponja,0.0
2016,Febrero,Paraguay,Hierro,Arrabio,5.215607825540002
2016,Febrero,Paraguay,Hierro,Hierro Esponja,0.0
2016,Febrero,Perú,Hierro,Arrabio,0.0
2016,Febrero,Perú,Hierro,Hierro Esponja,2.737
2016,Febrero,Trinidad y Tobago,Hierro,Arrabio,0.0
2016,Febrero,Trinidad y Tobago,Hierro,Hierro Esponja,0.0
2016,Febrero,Venezuela,Hierro,Arrabio,
2016,Febrero,Venezuela,Hierro,Hierro Esponja,22.285
2016,Marzo,Argentina,Hierro,Arrabio,177.694
2016,Marzo,Argentina,Hierro,Hierro Esponja,89.816
2016,Marzo,Brasil,Hierro,Arrabio,2098.0
