Año,Mes,País,Producto,Importacion
2024,Septiembre,Honduras,Planos,40.18351127999999
2024,Septiembre,Honduras,Tubos Sin Costura,0.06231161000000001
2024,Septiembre,Honduras,Laminados,57.40437989999999
2024,Septiembre,México,Largos,152.57851545767
2024,Septiembre,México,Planos,740.89445895031
2024,Septiembre,México,Tubos Sin Costura,13.62509227626
2024,Septiembre,México,Laminados,907.09806668424
2024,Septiembre,Panamá,Largos,12.299666
2024,Septiembre,Panamá,Planos,19.544055
2024,Septiembre,Panamá,Tubos Sin Costura,0.076144
2024,Septiembre,Panamá,Laminados,31.919865
2024,Septiembre,Paraguay,Largos,7.8218692999999995
2024,Septiembre,Paraguay,Planos,12.1953409
2024,Septiembre,Paraguay,Tubos Sin Costura,0.16318280000000002
2024,Septiembre,Paraguay,Laminados,20.180393000000002
2024,Septiembre,Perú,Largos,40.39353292999994
2024,Septiembre,Perú,Planos,58.34180165000002
2024,Septiembre,Perú,Tubos Sin Costura,4.187594559999998
2024,Septiembre,Perú,Laminados,102.92292913999997
2024,Septiembre,Uruguay,Largos,4.304756
2024,Septiembre,Uruguay,Planos,6.136092
2024,Septiembre,Uruguay,Tubos Sin Costura,0.191386
2024,Septiembre,Uruguay,Laminados,10.632233999999999
2024,Septiembre,Venezuela,Largos,2.9639176666666667
2024,Septiembre,Venezuela,Planos,19.235240666666666
2024,Septiembre,Venezuela,Tubos Sin Costura,1.2804393333333333
2024,Septiembre,Venezuela,Laminados,23.479597666666667
2024,Octubre,Argentina,Largos,17.574
2024,Octubre,Argentina,Planos,38.283
2024,Octubre,Argentina,Tubos Sin Costura,2.972
2024,Octubre,Argentina,Laminados,58.829
2024,Octubre,Bolivia,Largos,14.569519666666666
2024,Octubre,Bolivia,Planos,16.132319
2024,Octubre,Bolivia,Tubos Sin Costura,1.024809
2024,Octubre,Bolivia,Laminados,31.72664766666667
2024,Octubre,Brasil,Largos,112.883
2024,Octubre,Brasil,Planos,313.453
2024,Octubre,Brasil,Tubos Sin Costura,0.0
2024,Octubre,Brasil,Laminados,426.33599999999996
2024,Octubre,Chile,Largos,43.62696154333332
2024,Octubre,Chile,Planos,137.87336183333332
2024,Octubre,Chile,Tubos Sin Costura,2.8915028366666675
2024,Octubre,Chile,Laminados,184.3918262133333
2024,Octubre,Colombia,Largos,34.9697283
2024,Octubre,Colombia,Planos,111.58036123
2024,Octubre,Colombia,Tubos Sin Costura,11.22655811
2024,Octubre,Colombia,Laminados,157.77664763999996
2024,Octubre,Costa Rica,Largos,12.103066706666661
2024,Octubre,Costa Rica,Planos,18.597028467777786
2024,Octubre,Costa Rica,Tubos Sin Costura,0.14759839666666635
2024,Octubre,Costa Rica,Laminados,30.847693571111115
2024,Octubre,Ecuador,Largos,8.85610119
2024,Octubre,Ecuador,Planos,71.80470980999986
2024,Octubre,Ecuador,Tubos Sin Costura,6.557745299999996
2024,Octubre,Ecuador,Laminados,87.21855629999986
2024,Octubre,El Salvador,Largos,17.51162669
2024,Octubre,El Salvador,Planos,13.922704600000003
2024,Octubre,El Salvador,Tubos Sin Costura,0.22955836
2024,Octubre,El Salvador,Laminados,31.66388965
2024,Octubre,Guatemala,Largos,49.271901
2024,Octubre,Guatemala,Planos,46.236212
2024,Octubre,Guatemala,Tubos Sin Costura,0.692494
2024,Octubre,Guatemala,Laminados,96.200607
2024,Octubre,Honduras,Largos,11.858485469999996
2024,Octubre,Honduras,Planos,3.293311030000001
2024,Octubre,Honduras,Tubos Sin Costura,0.1174588
2024,Octubre,Honduras,Laminados,15.269255299999996
2024,Octubre,México,Largos,144.71509331554
2024,Octubre,México,Planos,837.21330678952
2024,Octubre,México,Tubos Sin Costura,13.84840934115
2024,Octubre,México,Laminados,995.77680944621
2024,Octubre,Panamá,Largos,17.742976
2024,Octubre,Panamá,Planos,14.940763
2024,Octubre,Panamá,Tubos Sin Costura,0.423964
2024,Octubre,Panamá,Laminados,33.107703
2024,Octubre,Paraguay,Largos,12.386464199999999
2024,Octubre,Paraguay,Planos,7.5405002
2024,Octubre,Paraguay,Tubos Sin Costura,0.6063695
2024,Octubre,Paraguay,Laminados,20.5333339
2024,Octubre,Perú,Largos,91.02743255999988
2024,Octubre,Perú,Planos,105.27674703999995
2024,Octubre,Perú,Tubos Sin Costura,3.9467301799999994
2024,Octubre,Perú,Laminados,200.25090977999983
2024,Octubre,Uruguay,Largos,5.294974
2024,Octubre,Uruguay,Planos,6.908319
2024,Octubre,Uruguay,Tubos Sin Costura,0.222408
2024,Octubre,Uruguay,Laminados,12.425700999999998
2024,Octubre,Venezuela,Largos,2.9517765555555555
2024,Octubre,Venezuela,Planos,20.150100555555554
2024,Octubre,Venezuela,Tubos Sin Costura,1.1147297777777776
2024,Octubre,Venezuela,Laminados,24.216606888888887
2024,Noviembre,Argentina,Largos,
2024,Noviembre,Argentina,Planos,
2024,Noviembre,Argentina,Tubos Sin Costura,
2024,Noviembre,Argentina,Laminados,
2024,Noviembre,Bolivia,Largos,
2024,Noviembre,Bolivia,Planos,
2024,Noviembre,Bolivia,Tubos Sin Costura,
2024,Noviembre,Bolivia,Laminados,
2024,Noviembre,Brasil,Largos,
2024,Noviembre,Brasil,Planos,
2024,Noviembre,Brasil,Tubos Sin Costura,
2024,Noviembre,Brasil,Laminados,
2024,Noviembre,Chile,Largos,
2024,Noviembre,Chile,Planos,
2024,Noviembre,Chile,Tubos Sin Costura,
2024,Noviembre,Chile,Laminados,
2024,Noviembre,Colombia,Largos,
2024,Noviembre,Colombia,Planos,
2024,Noviembre,Colombia,Tubos Sin Costura,
2024,Noviembre,Colombia,Laminados,
2024,Noviembre,Costa Rica,Largos,
2024,Noviembre,Costa Rica,Planos,
2024,Noviembre,Costa Rica,Tubos Sin Costura,
2024,Noviembre,Costa Rica,Laminados,
2024,Noviembre,Ecuador,Largos,
2024,Noviembre,Ecuador,Planos,
2024,Noviembre,Ecuador,Tubos Sin Costura,
2024,Noviembre,Ecuador,Laminados,
2024,Noviembre,El Salvador,Largos,
2024,Noviembre,El Salvador,Planos,
2024,Noviembre,El Salvador,Tubos Sin Costura,
2024,Noviembre,El Salvador,Laminados,
2024,Noviembre,Guatemala,Largos,
2024,Noviembre,Guatemala,Planos,
2024,Noviembre,Guatemala,Tubos Sin Costura,
2024,Noviembre,Guatemala,Laminados,
2024,Noviembre,Honduras,Largos,
2024,Noviembre,Honduras,Planos,
2024,Noviembre,Honduras,Tubos Sin Costura,
2024,Noviembre,Honduras,Laminados,
2024,Noviembre,México,Largos,
2024,Noviembre,México,Planos,
2024,Noviembre,México,Tubos Sin Costura,
2024,Noviembre,México,Laminados,
2024,Noviembre,Panamá,Largos,
2024,Noviembre,Panamá,Planos,
2024,Noviembre,Panamá,Tubos Sin Costura,
2024,Noviembre,Panamá,Laminados,
2024,Noviembre,Paraguay,Largos,
2024,Noviembre,Paraguay,Planos,
2024,Noviembre,Paraguay,Tubos Sin Costura,
2024,Noviembre,Paraguay,Laminados,
2024,Noviembre,Perú,Largos,
2024,Noviembre,Perú,Planos,
2024,Noviembre,Perú,Tubos Sin Costura,
2024,Noviembre,Perú,Laminados,
2024,Noviembre,Uruguay,Largos,
2024,Noviembre,Uruguay,Planos,
2024,Noviembre,Uruguay,Tubos Sin Costura,
2024,Noviembre,Uruguay,Laminados,
2024,Noviembre,Venezuela,Largos,
2024,Noviembre,Venezuela,Planos,
2024,Noviembre,Venezuela,Tubos Sin Costura,
2024,Noviembre,Venezuela,Laminados,
2024,Diciembre,Argentina,Largos,
2024,Diciembre,Argentina,Planos,
2024,Diciembre,Argentina,Tubos Sin Costura,
2024,Diciembre,Argentina,Laminados,
2024,Diciembre,Bolivia,Largos,
2024,Diciembre,Bolivia,Planos,
2024,Diciembre,Bolivia,Tubos Sin Costura,
2024,Diciembre,Bolivia,Laminados,
2024,Diciembre,Brasil,Largos,
2024,Diciembre,Brasil,Planos,
2024,Diciembre,Brasil,Tubos Sin Costura,
2024,Diciembre,Brasil,Laminados,
2024,Diciembre,Chile,Largos,
2024,Diciembre,Chile,Planos,
2024,Diciembre,Chile,Tubos Sin Costura,
2024,Diciembre,Chile,Laminados,
2024,Diciembre,Colombia,Largos,
2024,Diciembre,Colombia,Planos,
2024,Diciembre,Colombia,Tubos Sin Costura,
2024,Diciembre,Colombia,Laminados,
2024,Diciembre,Costa Rica,Largos,
2024,Diciembre,Costa Rica,Planos,
2024,Diciembre,Costa Rica,Tubos Sin Costura,
2024,Diciembre,Costa Rica,Laminados,
2024,Diciembre,Ecuador,Largos,
2024,Diciembre,Ecuador,Planos,
2024,Diciembre,Ecuador,Tubos Sin Costura,
2024,Diciembre,Ecuador,Laminados,
2024,Diciembre,El Salvador,Largos,
2024,Diciembre,El Salvador,Planos,
2024,Diciembre,El Salvador,Tubos Sin Costura,
2024,Diciembre,El Salvador,Laminados,
2024,Diciembre,Guatemala,Largos,
2024,Diciembre,Guatemala,Planos,
2024,Diciembre,Guatemala,Tubos Sin Costura,
2024,Diciembre,Guatemala,Laminados,
2024,Diciembre,Honduras,Largos,
2024,Diciembre,Honduras,Planos,
2024,Diciembre,Honduras,Tubos Sin Costura,
2024,Diciembre,Honduras,Laminados,
2024,Diciembre,México,Largos,
2024,Diciembre,México,Planos,
2024,Diciembre,México,Tubos Sin Costura,
2024,Diciembre,México,Laminados,
2024,Diciembre,Panamá,Largos,
2024,Diciembre,Panamá,Planos,
2024,Diciembre,Panamá,Tubos Sin Costura,
2024,Diciembre,Panamá,Laminados,
2024,Diciembre,Paraguay,Largos,
2024,Diciembre,Paraguay,Planos,
2024,Diciembre,Paraguay,Tubos Sin Costura,
2024,Diciembre,Paraguay,Laminados,
2024,Diciembre,Perú,Largos,
2024,Diciembre,Perú,Planos,
2024,Diciembre,Perú,Tubos Sin Costura,
2024,Diciembre,Perú,Laminados,
2024,Diciembre,Uruguay,Largos,
2024,Diciembre,Uruguay,Planos,
2024,Diciembre,Uruguay,Tubos Sin Costura,
2024,Diciembre,Uruguay,Laminados,
2024,Diciembre,Venezuela,Largos,
2024,Diciembre,Venezuela,Planos,
2024,Diciembre,Venezuela,Tubos Sin Costura,
2024,Diciembre,Venezuela,Laminados,
2023,Enero,Argentina,Largos,33.69515195741053
2023,Enero,Argentina,Planos,108.25815195741056
2023,Enero,Argentina,Tubos Sin Costura,3.9026673333333335
2023,Enero,Argentina,Laminados,145.85597124815445
2023,Enero,Bolivia,Largos,17.671259
2023,Enero,Bolivia,Planos,10.849462
2023,Enero,Bolivia,Tubos Sin Costura,1.431058
2023,Enero,Bolivia,Laminados,29.951779000000002
2023,Enero,Brasil,Largos,89.46
2023,Enero,Brasil,Planos,203.702
2023,Enero,Brasil,Tubos Sin Costura,0.0
2023,Enero,Brasil,Laminados,293.162
2023,Enero,Chile,Largos,5.756486449999999
2023,Enero,Chile,Planos,173.19904193000002
2023,Enero,Chile,Tubos Sin Costura,3.0408823299999996
2023,Enero,Chile,Laminados,181.99641071000002
2023,Enero,Colombia,Largos,62.7766739
2023,Enero,Colombia,Planos,95.21183727
2023,Enero,Colombia,Tubos Sin Costura,16.014034249999995
2023,Enero,Colombia,Laminados,174.00254542
2023,Enero,Costa Rica,Largos,10.676771159999996
2023,Enero,Costa Rica,Planos,15.734238679999997
2023,Enero,Costa Rica,Tubos Sin Costura,0.4656269700000014
2023,Enero,Costa Rica,Laminados,26.876636809999994
2023,Enero,Ecuador,Largos,9.628894599999994
2023,Enero,Ecuador,Planos,67.77643100999984
2023,Enero,Ecuador,Tubos Sin Costura,5.222956399999993
2023,Enero,Ecuador,Laminados,82.62828200999982
2023,Enero,El Salvador,Largos,17.415908159999997
2023,Enero,El Salvador,Planos,19.8856958
2023,Enero,El Salvador,Tubos Sin Costura,0.2114245
2023,Enero,El Salvador,Laminados,37.513028459999994
2023,Enero,Guatemala,Largos,24.308916
2023,Enero,Guatemala,Planos,42.239544
2023,Enero,Guatemala,Tubos Sin Costura,0.130084
2023,Enero,Guatemala,Laminados,66.678544
2023,Enero,Honduras,Largos,12.565345050000001
2023,Enero,Honduras,Planos,3.88477739
2023,Enero,Honduras,Tubos Sin Costura,1.4292775899999999
2023,Enero,Honduras,Laminados,17.87940003
2023,Enero,México,Largos,152.10228778232
2023,Enero,México,Planos,665.41207440495
2023,Enero,México,Tubos Sin Costura,13.1180790511
2023,Enero,México,Laminados,830.63244123837
2023,Enero,Panamá,Largos,9.392082
2023,Enero,Panamá,Planos,7.932022
2023,Enero,Panamá,Tubos Sin Costura,0.388697
2023,Enero,Panamá,Laminados,17.712801
2023,Enero,Paraguay,Largos,7.013259699999999
2023,Enero,Paraguay,Planos,6.0175510999999995
2023,Enero,Paraguay,Tubos Sin Costura,0.246121
2023,Enero,Paraguay,Laminados,13.276931799999998
2023,Enero,Perú,Largos,42.179594269999924
2023,Enero,Perú,Planos,50.13677730999998
2023,Enero,Perú,Tubos Sin Costura,1.7097069900000013
2023,Enero,Perú,Laminados,94.0260785699999
2023,Enero,Uruguay,Largos,2.84553
2023,Enero,Uruguay,Planos,4.277796
2023,Enero,Uruguay,Tubos Sin Costura,0.191092
2023,Enero,Uruguay,Laminados,7.314418000000001
2023,Enero,Venezuela,Largos,0.416412
2023,Enero,Venezuela,Planos,3.407084
2023,Enero,Venezuela,Tubos Sin Costura,0.245122
2023,Enero,Venezuela,Laminados,4.068618
2023,Febrero,Argentina,Largos,20.900151957410532
2023,Febrero,Argentina,Planos,51.00115195741053
2023,Febrero,Argentina,Tubos Sin Costura,2.902667333333333
2023,Febrero,Argentina,Laminados,74.80397124815438
2023,Febrero,Bolivia,Largos,16.670283
2023,Febrero,Bolivia,Planos,9.76182
2023,Febrero,Bolivia,Tubos Sin Costura,0.486222
2023,Febrero,Bolivia,Laminados,26.918325000000003
2023,Febrero,Brasil,Largos,57.365
2023,Febrero,Brasil,Planos,171.491
2023,Febrero,Brasil,Tubos Sin Costura,0.0
2023,Febrero,Brasil,Laminados,228.85600000000002
2023,Febrero,Chile,Largos,20.39698058
2023,Febrero,Chile,Planos,74.27506228000001
2023,Febrero,Chile,Tubos Sin Costura,3.831923089999999
2023,Febrero,Chile,Laminados,98.50396595000002
2023,Febrero,Colombia,Largos,42.49047471
2023,Febrero,Colombia,Planos,96.75567156999998
2023,Febrero,Colombia,Tubos Sin Costura,36.57824691
2023,Febrero,Colombia,Laminados,175.82439318999997
2023,Febrero,Costa Rica,Largos,7.269144289999992
2023,Febrero,Costa Rica,Planos,16.68091396000001
2023,Febrero,Costa Rica,Tubos Sin Costura,0.06656268
2023,Febrero,Costa Rica,Laminados,24.016620930000002
2023,Febrero,Ecuador,Largos,7.216178500000001
2023,Febrero,Ecuador,Planos,74.76929063999992
2023,Febrero,Ecuador,Tubos Sin Costura,12.761221589999977
2023,Febrero,Ecuador,Laminados,94.7466907299999
2023,Febrero,El Salvador,Largos,12.34049537
2023,Febrero,El Salvador,Planos,22.197009540000003
2023,Febrero,El Salvador,Tubos Sin Costura,0.23196109999999998
2023,Febrero,El Salvador,Laminados,34.76946601
2023,Febrero,Guatemala,Largos,14.616079
2023,Febrero,Guatemala,Planos,21.331999
2023,Febrero,Guatemala,Tubos Sin Costura,0.987003
2023,Febrero,Guatemala,Laminados,36.935081
2023,Febrero,Honduras,Largos,18.6781755
2023,Febrero,Honduras,Planos,41.814449470000014
2023,Febrero,Honduras,Tubos Sin Costura,0.35025141
2023,Febrero,Honduras,Laminados,60.84287638000001
2023,Febrero,México,Largos,156.20542666554002
2023,Febrero,México,Planos,703.45758903388
2023,Febrero,México,Tubos Sin Costura,28.45263092037
2023,Febrero,México,Laminados,888.11564661979
2023,Febrero,Panamá,Largos,33.230534
2023,Febrero,Panamá,Planos,16.678644
2023,Febrero,Panamá,Tubos Sin Costura,0.426194
2023,Febrero,Panamá,Laminados,50.335372
2023,Febrero,Paraguay,Largos,6.406606
2023,Febrero,Paraguay,Planos,13.171838399999999
2023,Febrero,Paraguay,Tubos Sin Costura,0.18054859999999998
2023,Febrero,Paraguay,Laminados,19.758993
2023,Febrero,Perú,Largos,37.12621629999996
2023,Febrero,Perú,Planos,55.99347941000003
2023,Febrero,Perú,Tubos Sin Costura,2.6341262800000007
2023,Febrero,Perú,Laminados,95.75382198999999
2023,Febrero,Uruguay,Largos,2.76691
2023,Febrero,Uruguay,Planos,5.403728
2023,Febrero,Uruguay,Tubos Sin Costura,0.078168
2023,Febrero,Uruguay,Laminados,8.248806
2023,Febrero,Venezuela,Largos,0.412641
2023,Febrero,Venezuela,Planos,4.380903
2023,Febrero,Venezuela,Tubos Sin Costura,0.149069
2023,Febrero,Venezuela,Laminados,4.942613
2023,Marzo,Argentina,Largos,18.700151957410533
2023,Marzo,Argentina,Planos,94.96015195741057
2023,Marzo,Argentina,Tubos Sin Costura,3.910667333333333
2023,Marzo,Argentina,Laminados,117.57097124815444
2023,Marzo,Bolivia,Largos,24.786873
2023,Marzo,Bolivia,Planos,24.878247
2023,Marzo,Bolivia,Tubos Sin Costura,0.728942
2023,Marzo,Bolivia,Laminados,50.394062000000005
2023,Marzo,Brasil,Largos,88.393
2023,Marzo,Brasil,Planos,198.035
2023,Marzo,Brasil,Tubos Sin Costura,0.0
2023,Marzo,Brasil,Laminados,286.428
2023,Marzo,Chile,Largos,31.380893030000006
2023,Marzo,Chile,Planos,113.08794602999997
2023,Marzo,Chile,Tubos Sin Costura,4.02126242
2023,Marzo,Chile,Laminados,148.49010147999996
2023,Marzo,Colombia,Largos,48.092765570000005
2023,Marzo,Colombia,Planos,97.91605478999999
2023,Marzo,Colombia,Tubos Sin Costura,11.952669929999999
2023,Marzo,Colombia,Laminados,157.96149028999997
2023,Marzo,Costa Rica,Largos,11.913453359999984
2023,Marzo,Costa Rica,Planos,10.16625767
2023,Marzo,Costa Rica,Tubos Sin Costura,0.24370503000000007
2023,Marzo,Costa Rica,Laminados,22.323416059999985
2023,Marzo,Ecuador,Largos,7.384744599999997
2023,Marzo,Ecuador,Planos,63.82672204000002
2023,Marzo,Ecuador,Tubos Sin Costura,9.331384010000026
2023,Marzo,Ecuador,Laminados,80.54285065000003
2023,Marzo,El Salvador,Largos,10.19582947
2023,Marzo,El Salvador,Planos,11.264017019999999
2023,Marzo,El Salvador,Tubos Sin Costura,0.19139367999999998
2023,Marzo,El Salvador,Laminados,21.651240169999998
2023,Marzo,Guatemala,Largos,28.536266
2023,Marzo,Guatemala,Planos,57.11689
2023,Marzo,Guatemala,Tubos Sin Costura,0.935775
2023,Marzo,Guatemala,Laminados,86.588931
2023,Marzo,Honduras,Largos,28.410572410000004
2023,Marzo,Honduras,Planos,37.25965869999999
2023,Marzo,Honduras,Tubos Sin Costura,0.11742062999999998
2023,Marzo,Honduras,Laminados,65.78765173999999
2023,Marzo,México,Largos,166.56086198606002
2023,Marzo,México,Planos,848.01328115171
2023,Marzo,México,Tubos Sin Costura,13.93951155244
2023,Marzo,México,Laminados,1028.51365469021
2023,Marzo,Panamá,Largos,22.032243
2023,Marzo,Panamá,Planos,9.412562
2023,Marzo,Panamá,Tubos Sin Costura,0.194573
2023,Marzo,Panamá,Laminados,31.639378
2023,Marzo,Paraguay,Largos,8.367083
2023,Marzo,Paraguay,Planos,17.168106600000005
2023,Marzo,Paraguay,Tubos Sin Costura,0.1253217
2023,Marzo,Paraguay,Laminados,25.660511300000003
2023,Marzo,Perú,Largos,81.64260406999992
2023,Marzo,Perú,Planos,82.45929962999996
2023,Marzo,Perú,Tubos Sin Costura,6.975963189999996
2023,Marzo,Perú,Laminados,171.07786688999985
2023,Marzo,Uruguay,Largos,6.076106
2023,Marzo,Uruguay,Planos,5.909355
2023,Marzo,Uruguay,Tubos Sin Costura,0.080387
2023,Marzo,Uruguay,Laminados,12.065848
2023,Marzo,Venezuela,Largos,1.904503
2023,Marzo,Venezuela,Planos,12.733713
2023,Marzo,Venezuela,Tubos Sin Costura,0.900698
2023,Marzo,Venezuela,Laminados,15.538914
2023,Abril,Argentina,Largos,21.071567957410565
2023,Abril,Argentina,Planos,53.996567957410576
2023,Abril,Argentina,Tubos Sin Costura,3.916083333333333
2023,Abril,Argentina,Laminados,78.98421924815447
2023,Abril,Bolivia,Largos,36.751448
2023,Abril,Bolivia,Planos,22.018571
2023,Abril,Bolivia,Tubos Sin Costura,0.356626
2023,Abril,Bolivia,Laminados,59.126645
2023,Abril,Brasil,Largos,102.09
2023,Abril,Brasil,Planos,181.276
2023,Abril,Brasil,Tubos Sin Costura,0.0
2023,Abril,Brasil,Laminados,283.366
2023,Abril,Chile,Largos,30.621324560000005
2023,Abril,Chile,Planos,123.64085626
2023,Abril,Chile,Tubos Sin Costura,2.4824056899999993
2023,Abril,Chile,Laminados,156.74458651000003
2023,Abril,Colombia,Largos,61.89607640000001
2023,Abril,Colombia,Planos,148.00698336000002
2023,Abril,Colombia,Tubos Sin Costura,15.319329410000002
2023,Abril,Colombia,Laminados,225.22238917
2023,Abril,Costa Rica,Largos,18.197919389999985
2023,Abril,Costa Rica,Planos,24.983826070000003
2023,Abril,Costa Rica,Tubos Sin Costura,0.1743926199999997
2023,Abril,Costa Rica,Laminados,43.35613807999999
2023,Abril,Ecuador,Largos,21.070400899999996
2023,Abril,Ecuador,Planos,120.56766670000002
2023,Abril,Ecuador,Tubos Sin Costura,5.262040989999997
2023,Abril,Ecuador,Laminados,146.90010859
2023,Abril,El Salvador,Largos,10.606515040000005
2023,Abril,El Salvador,Planos,25.554075990000005
2023,Abril,El Salvador,Tubos Sin Costura,0.14189315
2023,Abril,El Salvador,Laminados,36.30248418000001
2023,Abril,Guatemala,Largos,25.822222
2023,Abril,Guatemala,Planos,33.227702
2023,Abril,Guatemala,Tubos Sin Costura,0.823602
2023,Abril,Guatemala,Laminados,59.873526000000005
2023,Abril,Honduras,Largos,16.59648246
2023,Abril,Honduras,Planos,22.85871968000001
2023,Abril,Honduras,Tubos Sin Costura,0.17432279
2023,Abril,Honduras,Laminados,39.62952493000001
2023,Abril,México,Largos,155.0160115941
2023,Abril,México,Planos,731.15057541189
2023,Abril,México,Tubos Sin Costura,15.96186213495
2023,Abril,México,Laminados,902.1284491409401
2023,Abril,Panamá,Largos,13.472254
2023,Abril,Panamá,Planos,11.08576
2023,Abril,Panamá,Tubos Sin Costura,0.147618
2023,Abril,Panamá,Laminados,24.705632
2023,Abril,Paraguay,Largos,6.7659363
2023,Abril,Paraguay,Planos,17.1257437
2023,Abril,Paraguay,Tubos Sin Costura,0.048558899999999995
