Año,Mes,País,Producto,Consumo
2023,Noviembre,Colombia,Tubos Sin Costura,12.44165623
2023,Noviembre,Colombia,Laminados,243.72051263
2023,Noviembre,Costa Rica,Largos,26.283085538461464
2023,Noviembre,Costa Rica,Planos,34.02439914
2023,Noviembre,Costa Rica,Tubos Sin Costura,0.29006496999999987
2023,Noviembre,Costa Rica,Laminados,60.59754964846147
2023,Noviembre,Ecuador,Largos,54.49736211545893
2023,Noviembre,Ecuador,Planos,87.6787621999999
2023,Noviembre,Ecuador,Tubos Sin Costura,7.859500000000003
2023,Noviembre,Ecuador,Laminados,150.03562431545882
2023,Noviembre,El Salvador,Largos,9.14390077159491
2023,Noviembre,El Salvador,Planos,10.158742370000006
2023,Noviembre,El Salvador,Tubos Sin Costura,0.3677777
2023,Noviembre,El Salvador,Laminados,19.670420841594915
2023,Noviembre,Guatemala,Largos,46.03654917450878
2023,Noviembre,Guatemala,Planos,33.478007
2023,Noviembre,Guatemala,Tubos Sin Costura,0.9931490000000001
2023,Noviembre,Guatemala,Laminados,80.50770517450879
2023,Noviembre,Honduras,Largos,4.948084260000001
2023,Noviembre,Honduras,Planos,31.42901871
2023,Noviembre,Honduras,Tubos Sin Costura,0.007622779999999989
2023,Noviembre,Honduras,Laminados,36.38472575
2023,Noviembre,México,Largos,910.3706986598099
2023,Noviembre,México,Planos,1502.09422774314
2023,Noviembre,México,Tubos Sin Costura,45.97109702071
2023,Noviembre,México,Laminados,2458.43602342366
2023,Noviembre,Panamá,Largos,22.992606
2023,Noviembre,Panamá,Planos,20.717700999999998
2023,Noviembre,Panamá,Tubos Sin Costura,0.204852
2023,Noviembre,Panamá,Laminados,43.915159
2023,Noviembre,Paraguay,Largos,8.76539522211414
2023,Noviembre,Paraguay,Planos,25.5532222
2023,Noviembre,Paraguay,Tubos Sin Costura,0.3143145
2023,Noviembre,Paraguay,Laminados,34.632931922114146
2023,Noviembre,Perú,Largos,193.79622876149813
2023,Noviembre,Perú,Planos,73.10308772126804
2023,Noviembre,Perú,Tubos Sin Costura,4.470568440000004
2023,Noviembre,Perú,Laminados,271.3698849227662
2023,Noviembre,República Dominicana,Largos,39.34056483110859
2023,Noviembre,República Dominicana,Planos,7.547516097563719
2023,Noviembre,República Dominicana,Tubos Sin Costura,0.0
2023,Noviembre,República Dominicana,Laminados,46.88808092867231
2023,Noviembre,Uruguay,Largos,9.801031731501265
2023,Noviembre,Uruguay,Planos,8.279825
2023,Noviembre,Uruguay,Tubos Sin Costura,0.168695
2023,Noviembre,Uruguay,Laminados,18.249551731501263
2023,Noviembre,Venezuela,Largos,7.4654559402122285
2023,Noviembre,Venezuela,Planos,9.045534
2023,Noviembre,Venezuela,Tubos Sin Costura,0.240242
2023,Noviembre,Venezuela,Laminados,16.751231940212225
2023,Diciembre,Argentina,Largos,110.05001492178276
2023,Diciembre,Argentina,Planos,146.58601492178278
2023,Diciembre,Argentina,Tubos Sin Costura,11.485045673628328
2023,Diciembre,Argentina,Laminados,268.1210755171939
2023,Diciembre,Bolivia,Largos,20.906871
2023,Diciembre,Bolivia,Planos,25.642728
2023,Diciembre,Bolivia,Tubos Sin Costura,0.281919
2023,Diciembre,Bolivia,Laminados,46.831518
2023,Diciembre,Brasil,Largos,734.741
2023,Diciembre,Brasil,Planos,1211.144
2023,Diciembre,Brasil,Tubos Sin Costura,0.0
2023,Diciembre,Brasil,Laminados,1945.885
2023,Diciembre,Chile,Largos,90.80415999999964
2023,Diciembre,Chile,Planos,83.63569407999998
2023,Diciembre,Chile,Tubos Sin Costura,2.2717664899999996
2023,Diciembre,Chile,Laminados,176.71162056999964
2023,Diciembre,Colombia,Largos,141.30549236
2023,Diciembre,Colombia,Planos,80.06335559
2023,Diciembre,Colombia,Tubos Sin Costura,14.337380260000002
2023,Diciembre,Colombia,Laminados,235.70622820999998
2023,Diciembre,Costa Rica,Largos,27.182179224640144
2023,Diciembre,Costa Rica,Planos,28.640602379999976
2023,Diciembre,Costa Rica,Tubos Sin Costura,0.05857382999999981
2023,Diciembre,Costa Rica,Laminados,55.88135543464012
2023,Diciembre,Ecuador,Largos,51.13221360163759
2023,Diciembre,Ecuador,Planos,61.216295289999906
2023,Diciembre,Ecuador,Tubos Sin Costura,8.800840010000002
2023,Diciembre,Ecuador,Laminados,121.1493489016375
2023,Diciembre,El Salvador,Largos,13.950175261594904
2023,Diciembre,El Salvador,Planos,21.450014209999996
2023,Diciembre,El Salvador,Tubos Sin Costura,0.11471301
2023,Diciembre,El Salvador,Laminados,35.5149024815949
2023,Diciembre,Guatemala,Largos,58.3319143494968
2023,Diciembre,Guatemala,Planos,47.962547
2023,Diciembre,Guatemala,Tubos Sin Costura,0.6095079999999999
2023,Diciembre,Guatemala,Laminados,106.9039693494968
2023,Diciembre,Honduras,Largos,13.735868719999996
2023,Diciembre,Honduras,Planos,36.52810996999999
2023,Diciembre,Honduras,Tubos Sin Costura,0.07654783
2023,Diciembre,Honduras,Laminados,50.34052651999999
2023,Diciembre,México,Largos,785.0054559168
2023,Diciembre,México,Planos,1420.7008492607001
2023,Diciembre,México,Tubos Sin Costura,21.969363444820004
2023,Diciembre,México,Laminados,2227.6756686223202
2023,Diciembre,Panamá,Largos,24.935215
2023,Diciembre,Panamá,Planos,13.375872999999999
2023,Diciembre,Panamá,Tubos Sin Costura,0.11718599999999998
2023,Diciembre,Panamá,Laminados,38.428273999999995
2023,Diciembre,Paraguay,Largos,10.364042020732008
2023,Diciembre,Paraguay,Planos,28.314213180000003
2023,Diciembre,Paraguay,Tubos Sin Costura,0.2381725
2023,Diciembre,Paraguay,Laminados,38.91642770073201
2023,Diciembre,Perú,Largos,193.67097125371208
2023,Diciembre,Perú,Planos,83.42736394331908
2023,Diciembre,Perú,Tubos Sin Costura,1.6034228099999999
2023,Diciembre,Perú,Laminados,278.7017580070311
2023,Diciembre,República Dominicana,Largos,34.97062701231014
2023,Diciembre,República Dominicana,Planos,7.547516097563719
2023,Diciembre,República Dominicana,Tubos Sin Costura,0.0
2023,Diciembre,República Dominicana,Laminados,42.51814310987386
2023,Diciembre,Uruguay,Largos,8.227351731501264
2023,Diciembre,Uruguay,Planos,6.862806
2023,Diciembre,Uruguay,Tubos Sin Costura,0.419418
2023,Diciembre,Uruguay,Laminados,15.509575731501265
2023,Diciembre,Venezuela,Largos,7.158595211081054
2023,Diciembre,Venezuela,Planos,6.334771
2023,Diciembre,Venezuela,Tubos Sin Costura,0.320415
2023,Diciembre,Venezuela,Laminados,13.813781211081054
2022,Enero,Argentina,Largos,127.88820833333335
2022,Enero,Argentina,Planos,238.80220833333337
2022,Enero,Argentina,Tubos Sin Costura,33.97466666666666
2022,Enero,Argentina,Laminados,400.66508333333337
2022,Enero,Bolivia,Largos,30.60879
2022,Enero,Bolivia,Planos,18.555374
2022,Enero,Bolivia,Tubos Sin Costura,0.289912
2022,Enero,Bolivia,Laminados,49.454076
2022,Enero,Brasil,Largos,737.104
2022,Enero,Brasil,Planos,1045.122
2022,Enero,Brasil,Tubos Sin Costura,0.0
2022,Enero,Brasil,Laminados,1782.226
2022,Enero,Chile,Largos,136.52333940500083
2022,Enero,Chile,Planos,150.01080765500004
2022,Enero,Chile,Tubos Sin Costura,4.133109509999996
2022,Enero,Chile,Laminados,290.66725657000086
2022,Enero,Colombia,Largos,174.65264436
2022,Enero,Colombia,Planos,151.53242662
2022,Enero,Colombia,Tubos Sin Costura,16.136943430000002
2022,Enero,Colombia,Laminados,342.32201440999995
2022,Enero,Costa Rica,Largos,25.116735297200005
2022,Enero,Costa Rica,Planos,13.14213473
2022,Enero,Costa Rica,Tubos Sin Costura,0.12726973
2022,Enero,Costa Rica,Laminados,38.386139757200006
2022,Enero,Ecuador,Largos,72.6378146588
2022,Enero,Ecuador,Planos,75.72205875999991
2022,Enero,Ecuador,Tubos Sin Costura,9.484818350000012
2022,Enero,Ecuador,Laminados,157.84469176879992
2022,Enero,El Salvador,Largos,12.639046116799998
2022,Enero,El Salvador,Planos,23.0542497
2022,Enero,El Salvador,Tubos Sin Costura,0.24294724999999998
2022,Enero,El Salvador,Laminados,35.936243066799996
2022,Enero,Guatemala,Largos,91.68922170239999
2022,Enero,Guatemala,Planos,65.59684999999999
2022,Enero,Guatemala,Tubos Sin Costura,1.0468380000000002
2022,Enero,Guatemala,Laminados,158.33290970239997
2022,Enero,Honduras,Largos,11.415296909999999
2022,Enero,Honduras,Planos,39.106374509999995
2022,Enero,Honduras,Tubos Sin Costura,0.26273051
2022,Enero,Honduras,Laminados,50.78440192999999
2022,Enero,México,Largos,768.0322464671169
2022,Enero,México,Planos,1225.5588942380061
2022,Enero,México,Tubos Sin Costura,25.943861405119996
2022,Enero,México,Laminados,2019.535002110243
2022,Enero,Panamá,Largos,18.536160260000003
2022,Enero,Panamá,Planos,6.732983770000002
2022,Enero,Panamá,Tubos Sin Costura,-0.026918690000000002
2022,Enero,Panamá,Laminados,25.242225340000008
2022,Enero,Paraguay,Largos,13.146253044799998
2022,Enero,Paraguay,Planos,15.4820732
2022,Enero,Paraguay,Tubos Sin Costura,0.266747
2022,Enero,Paraguay,Laminados,28.8950732448
2022,Enero,Perú,Largos,217.55567750122495
2022,Enero,Perú,Planos,68.9200133184148
2022,Enero,Perú,Tubos Sin Costura,3.262835219999998
2022,Enero,Perú,Laminados,289.73852603963974
2022,Enero,República Dominicana,Largos,42.46798830120001
2022,Enero,República Dominicana,Planos,5.147634945600001
2022,Enero,República Dominicana,Tubos Sin Costura,0.0
2022,Enero,República Dominicana,Laminados,47.61562324680001
2022,Enero,Uruguay,Largos,7.2650809696
2022,Enero,Uruguay,Planos,9.057784
2022,Enero,Uruguay,Tubos Sin Costura,0.1861
2022,Enero,Uruguay,Laminados,16.508964969599997
2022,Enero,Venezuela,Largos,8.058634172185432
2022,Enero,Venezuela,Planos,4.98895
2022,Enero,Venezuela,Tubos Sin Costura,0.221582
2022,Enero,Venezuela,Laminados,13.26916617218543
2022,Febrero,Argentina,Largos,126.95920833333335
2022,Febrero,Argentina,Planos,221.7152083333333
2022,Febrero,Argentina,Tubos Sin Costura,6.836666666666659
2022,Febrero,Argentina,Laminados,355.51108333333326
2022,Febrero,Bolivia,Largos,31.297337
2022,Febrero,Bolivia,Planos,34.330212
2022,Febrero,Bolivia,Tubos Sin Costura,0.429424
2022,Febrero,Bolivia,Laminados,66.056973
2022,Febrero,Brasil,Largos,770.742
2022,Febrero,Brasil,Planos,1089.202
2022,Febrero,Brasil,Tubos Sin Costura,0.0
2022,Febrero,Brasil,Laminados,1859.944
2022,Febrero,Chile,Largos,62.24510695499995
2022,Febrero,Chile,Planos,83.03047611499998
2022,Febrero,Chile,Tubos Sin Costura,2.310043830000001
2022,Febrero,Chile,Laminados,147.58562689999994
2022,Febrero,Colombia,Largos,155.55833265000004
2022,Febrero,Colombia,Planos,124.36150025
2022,Febrero,Colombia,Tubos Sin Costura,16.16375111
2022,Febrero,Colombia,Laminados,296.0835840100001
2022,Febrero,Costa Rica,Largos,34.526743619599976
2022,Febrero,Costa Rica,Planos,36.783649289999985
2022,Febrero,Costa Rica,Tubos Sin Costura,0.1456408499999999
2022,Febrero,Costa Rica,Laminados,71.45603375959996
2022,Febrero,Ecuador,Largos,72.72329972400001
2022,Febrero,Ecuador,Planos,100.7353719999999
2022,Febrero,Ecuador,Tubos Sin Costura,18.296921809999958
2022,Febrero,Ecuador,Laminados,191.75559353399987
2022,Febrero,El Salvador,Largos,22.330422589199998
2022,Febrero,El Salvador,Planos,23.63874516
2022,Febrero,El Salvador,Tubos Sin Costura,-0.003837019999999999
2022,Febrero,El Salvador,Laminados,45.9653307292
2022,Febrero,Guatemala,Largos,72.32379231680002
2022,Febrero,Guatemala,Planos,55.343697999999996
2022,Febrero,Guatemala,Tubos Sin Costura,0.19865199999999997
2022,Febrero,Guatemala,Laminados,127.86614231680001
2022,Febrero,Honduras,Largos,6.080796960000001
2022,Febrero,Honduras,Planos,30.912080449999998
2022,Febrero,Honduras,Tubos Sin Costura,0.20603152000000002
2022,Febrero,Honduras,Laminados,37.19890893
2022,Febrero,México,Largos,769.312956609217
2022,Febrero,México,Planos,1237.577133502636
2022,Febrero,México,Tubos Sin Costura,32.255317436649996
2022,Febrero,México,Laminados,2039.145407548503
2022,Febrero,Panamá,Largos,20.800456809999996
2022,Febrero,Panamá,Planos,21.87998138
2022,Febrero,Panamá,Tubos Sin Costura,0.10226377
2022,Febrero,Panamá,Laminados,42.78270196
2022,Febrero,Paraguay,Largos,11.0148721224
2022,Febrero,Paraguay,Planos,15.622355500000003
2022,Febrero,Paraguay,Tubos Sin Costura,0.4454675
2022,Febrero,Paraguay,Laminados,27.082695122400004
2022,Febrero,Perú,Largos,186.44912885329924
2022,Febrero,Perú,Planos,131.2343422198996
2022,Febrero,Perú,Tubos Sin Costura,4.487318339999999
2022,Febrero,Perú,Laminados,322.1707894131988
2022,Febrero,República Dominicana,Largos,45.041805774000004
2022,Febrero,República Dominicana,Planos,3.8607262091999996
2022,Febrero,República Dominicana,Tubos Sin Costura,0.0
2022,Febrero,República Dominicana,Laminados,48.90253198320001
2022,Febrero,Uruguay,Largos,10.955747962000002
2022,Febrero,Uruguay,Planos,7.517073
2022,Febrero,Uruguay,Tubos Sin Costura,0.115457
2022,Febrero,Uruguay,Laminados,18.588277962
2022,Febrero,Venezuela,Largos,7.692829171108996
2022,Febrero,Venezuela,Planos,3.055546
2022,Febrero,Venezuela,Tubos Sin Costura,0.233043
2022,Febrero,Venezuela,Laminados,10.981418171108997
2022,Marzo,Argentina,Largos,183.16120833333332
2022,Marzo,Argentina,Planos,253.83920833333337
2022,Marzo,Argentina,Tubos Sin Costura,18.762666666666668
2022,Marzo,Argentina,Laminados,455.7630833333334
2022,Marzo,Bolivia,Largos,30.292929400000002
2022,Marzo,Bolivia,Planos,23.946086
2022,Marzo,Bolivia,Tubos Sin Costura,0.23059564
2022,Marzo,Bolivia,Laminados,54.46961104
2022,Marzo,Brasil,Largos,891.91
2022,Marzo,Brasil,Planos,1214.76
2022,Marzo,Brasil,Tubos Sin Costura,0.0
2022,Marzo,Brasil,Laminados,2106.67
2022,Marzo,Chile,Largos,131.69140136499925
2022,Marzo,Chile,Planos,118.73568302499994
2022,Marzo,Chile,Tubos Sin Costura,2.32003214
2022,Marzo,Chile,Laminados,252.7471165299992
2022,Marzo,Colombia,Largos,180.05360052999998
2022,Marzo,Colombia,Planos,81.24268964999997
2022,Marzo,Colombia,Tubos Sin Costura,19.363288209999986
2022,Marzo,Colombia,Laminados,280.65957839
2022,Marzo,Costa Rica,Largos,25.515696029200004
2022,Marzo,Costa Rica,Planos,8.707999920000013
2022,Marzo,Costa Rica,Tubos Sin Costura,0.19774487
2022,Marzo,Costa Rica,Laminados,34.42144081920002
2022,Marzo,Ecuador,Largos,65.90892789920001
2022,Marzo,Ecuador,Planos,61.23450715999996
2022,Marzo,Ecuador,Tubos Sin Costura,9.842739570000015
2022,Marzo,Ecuador,Laminados,136.98617462919998
2022,Marzo,El Salvador,Largos,9.643149032119998
2022,Marzo,El Salvador,Planos,19.951479829999993
2022,Marzo,El Salvador,Tubos Sin Costura,0.41710958
2022,Marzo,El Salvador,Laminados,30.01173844211999
2022,Marzo,Guatemala,Largos,54.11895742432001
2022,Marzo,Guatemala,Planos,51.443005
2022,Marzo,Guatemala,Tubos Sin Costura,0.04904599999999999
2022,Marzo,Guatemala,Laminados,105.61100842432
2022,Marzo,Honduras,Largos,9.87199519
2022,Marzo,Honduras,Planos,21.8389664
2022,Marzo,Honduras,Tubos Sin Costura,0.19773833
2022,Marzo,Honduras,Laminados,31.90869992
2022,Marzo,México,Largos,819.382825289007
2022,Marzo,México,Planos,1409.8202471060958
2022,Marzo,México,Tubos Sin Costura,52.002276818480006
2022,Marzo,México,Laminados,2281.205349213583
2022,Marzo,Panamá,Largos,16.22540801
2022,Marzo,Panamá,Planos,18.819667549999995
2022,Marzo,Panamá,Tubos Sin Costura,0.15091875000000002
2022,Marzo,Panamá,Laminados,35.195994309999996
2022,Marzo,Paraguay,Largos,10.792572728960002
2022,Marzo,Paraguay,Planos,14.4093268
2022,Marzo,Paraguay,Tubos Sin Costura,0.33834719999999996
2022,Marzo,Paraguay,Laminados,25.540246728960003
2022,Marzo,Perú,Largos,229.84826951993625
2022,Marzo,Perú,Planos,113.88600711280637
2022,Marzo,Perú,Tubos Sin Costura,4.1718939000000015
2022,Marzo,Perú,Laminados,347.90617053274264
2022,Marzo,República Dominicana,Largos,46.3287145104
2022,Marzo,República Dominicana,Planos,5.405016692880001
2022,Marzo,República Dominicana,Tubos Sin Costura,0.0
2022,Marzo,República Dominicana,Laminados,51.73373120328
2022,Marzo,Uruguay,Largos,5.562738775680001
2022,Marzo,Uruguay,Planos,6.482081
2022,Marzo,Uruguay,Tubos Sin Costura,0.016929999999999997
2022,Marzo,Uruguay,Laminados,12.061749775680001
2022,Marzo,Venezuela,Largos,7.908881240619031
2022,Marzo,Venezuela,Planos,3.834372
2022,Marzo,Venezuela,Tubos Sin Costura,0.855174
2022,Marzo,Venezuela,Laminados,12.598427240619031
2022,Abril,Argentina,Largos,206.72570833333336
2022,Abril,Argentina,Planos,135.86470833333337
2022,Abril,Argentina,Tubos Sin Costura,-1.3743333333333325
2022,Abril,Argentina,Laminados,341.2160833333334
2022,Abril,Bolivia,Largos,28.388311
2022,Abril,Bolivia,Planos,25.323828
2022,Abril,Bolivia,Tubos Sin Costura,0.022681999999999994
2022,Abril,Bolivia,Laminados,53.734821000000004
2022,Abril,Brasil,Largos,855.849
2022,Abril,Brasil,Planos,1119.517
2022,Abril,Brasil,Tubos Sin Costura,0.0
2022,Abril,Brasil,Laminados,1975.366
2022,Abril,Chile,Largos,128.90003734000013
2022,Abril,Chile,Planos,98.84042708999998
2022,Abril,Chile,Tubos Sin Costura,1.6962310299999994
2022,Abril,Chile,Laminados,229.4366954600001
2022,Abril,Colombia,Largos,170.46466119
2022,Abril,Colombia,Planos,85.7159104
2022,Abril,Colombia,Tubos Sin Costura,7.448774250000008
2022,Abril,Colombia,Laminados,263.62934584
2022,Abril,Costa Rica,Largos,29.89211516928
2022,Abril,Costa Rica,Planos,0.0
2022,Abril,Costa Rica,Tubos Sin Costura,0.0
2022,Abril,Costa Rica,Laminados,29.89211516928
2022,Abril,Ecuador,Largos,56.769930723120005
2022,Abril,Ecuador,Planos,69.99897226999991
2022,Abril,Ecuador,Tubos Sin Costura,12.434095100000016
2022,Abril,Ecuador,Laminados,139.20299809311993
2022,Abril,El Salvador,Largos,25.62939350048001
2022,Abril,El Salvador,Planos,19.60831406
2022,Abril,El Salvador,Tubos Sin Costura,0.37049041999999993
2022,Abril,El Salvador,Laminados,45.608197980480014
2022,Abril,Guatemala,Largos,43.743046009792
2022,Abril,Guatemala,Planos,28.257642999999995
2022,Abril,Guatemala,Tubos Sin Costura,0.008332000000000006
2022,Abril,Guatemala,Laminados,72.009021009792
2022,Abril,Honduras,Largos,4.871342299999999
2022,Abril,Honduras,Planos,24.068133960000008
2022,Abril,Honduras,Tubos Sin Costura,0.31626102
2022,Abril,Honduras,Laminados,29.255737280000005
2022,Abril,México,Largos,787.9612527619171
2022,Abril,México,Planos,1263.9331394846658
2022,Abril,México,Tubos Sin Costura,27.25860198897999
2022,Abril,México,Laminados,2079.152994235563
2022,Abril,Panamá,Largos,13.750385019999992
2022,Abril,Panamá,Planos,5.93718199
2022,Abril,Panamá,Tubos Sin Costura,0.22655204999999998
2022,Abril,Panamá,Laminados,19.91411905999999
2022,Abril,Paraguay,Largos,13.477939017472
2022,Abril,Paraguay,Planos,20.0378593
2022,Abril,Paraguay,Tubos Sin Costura,0.014259400000000002
2022,Abril,Paraguay,Laminados,33.530057717472005
2022,Abril,Perú,Largos,224.4725342431005
2022,Abril,Perú,Planos,97.50389255557927
2022,Abril,Perú,Tubos Sin Costura,2.6327896299999995
2022,Abril,Perú,Laminados,324.60921642867976
2022,Abril,República Dominicana,Largos,34.48915413552
2022,Abril,República Dominicana,Planos,4.1673718806426
2022,Abril,República Dominicana,Tubos Sin Costura,0.0
2022,Abril,República Dominicana,Laminados,38.6565260161626
2022,Abril,Uruguay,Largos,9.011516814463999
2022,Abril,Uruguay,Planos,5.8598859999999995
2022,Abril,Uruguay,Tubos Sin Costura,0.125391
2022,Abril,Uruguay,Laminados,14.996793814463999
2022,Abril,Venezuela,Largos,6.624723776616605
2022,Abril,Venezuela,Planos,4.022543
2022,Abril,Venezuela,Tubos Sin Costura,0.032623
